Compania,ListaPrecios,Articulo,NivelDscto,CantOImp,Precio,Descuento,ImpDesc,FechaInicio,FechaCaducidad
225,014,030013981       ,1,99999999,0,0,0,07/09/2009,17/02/2021
225,014,030012783       ,1,99999999,8698,0,0,13/02/2009,01/06/2010
225,014,020013983       ,1,99999999,1275,0,0,08/09/2009,23/05/2010
225,017,030013979       ,1,99999999,3969,0,0,08/09/2009,11/07/2010
225,014,010013952       ,1,99999999,2340,0,0,09/09/2009,26/05/2010
225,014,010013945       ,1,99999999,3779,0,0,09/09/2009,17/02/2021
225,014,03009944        ,1,99999999,15845,0,0,30/07/2009,19/05/2010
225,014,060013951       ,1,99999999,7385,0,0,28/08/2009,27/05/2010
225,014,020011448       ,1,99999999,3865,0,0,26/08/2009,30/07/2010
225,014,080010277       ,1,99999999,15232,0,0,01/01/2009,17/02/2021
225,014,010013435       ,1,99999999,3084,0,0,03/01/2009,18/05/2010
225,014,010012740       ,1,99999999,5441,0,0,03/01/2009,18/05/2010
225,014,210012687       ,1,99999999,2309,0,0,01/01/2009,24/06/2010
225,014,210012645       ,1,99999999,3080,0,0,01/01/2009,24/06/2010
225,014,03009766        ,1,99999999,3020,0,0,13/02/2009,01/06/2010
225,014,040011021       ,1,99999999,6038,0,0,13/02/2009,01/06/2010
225,014,110010738       ,1,99999999,607,0,0,26/12/2008,17/02/2021
225,014,020013303       ,1,99999999,1193,0,0,01/01/2009,07/04/2011
225,014,11009288        ,1,99999999,3329,0,0,31/07/2009,17/02/2021
225,014,11009322        ,1,99999999,7232,0,0,01/01/2009,23/05/2010
225,014,020010471       ,1,99999999,3592,0,0,01/01/2009,17/02/2021
225,014,210012405       ,1,99999999,2839,0,0,03/01/2009,17/02/2021
225,014,110010649       ,1,99999999,2463,0,0,01/01/2009,21/12/2009
225,014,050013482       ,1,99999999,2543,0,0,01/09/2009,07/10/2009
225,014,050113480       ,1,99999999,2543,0,0,01/09/2009,07/10/2009
225,014,120012226       ,1,99999999,27899,0,0,21/01/2010,03/06/2010
225,014,010011260       ,1,99999999,425,0,0,07/08/2009,13/05/2010
225,014,210013918       ,1,99999999,4506,0,0,07/08/2009,17/02/2021
225,014,020013920       ,1,99999999,2644.9,0,0,07/08/2009,17/02/2021
225,014,090013919       ,1,99999999,6720,0,0,07/08/2009,17/02/2021
225,014,24C610          ,1,99999999,1493.5,0,0,10/08/2009,02/11/2009
225,014,07610           ,1,99999999,3958.4,0,0,10/08/2009,21/09/2009
225,014,071021B         ,1,99999999,1087.2,0,0,10/08/2009,17/09/2009
225,014,071021          ,1,99999999,2346.8,0,0,10/08/2009,25/08/2009
225,014,030013913       ,1,99999999,19002,0,0,11/08/2009,17/02/2021
225,014,020013923       ,1,99999999,5211,0,0,11/08/2009,17/02/2021
225,014,050013924       ,1,99999999,3575,0,0,12/08/2009,12/06/2011
225,014,050011264       ,1,99999999,3750,0,0,29/07/2009,13/05/2010
225,014,030012190       ,1,99999999,7420,0,0,13/02/2009,01/06/2010
225,014,04009684        ,1,99999999,5112,0,0,12/02/2009,01/06/2010
225,014,050013925       ,1,99999999,7349,0,0,13/08/2009,17/02/2021
225,014,020013926       ,1,99999999,2908,0,0,13/08/2009,17/02/2021
225,014,040013117       ,1,99999999,2909.21,0,0,02/01/2009,17/02/2021
225,014,020013928       ,1,99999999,3189,0,0,14/08/2009,17/02/2021
225,014,030013922       ,1,99999999,4364,0,0,14/08/2009,17/02/2021
225,014,040013927       ,1,99999999,6207,0,0,14/08/2009,17/02/2021
225,014,030013929       ,1,99999999,4594,0,0,14/08/2009,17/02/2021
225,014,030013878       ,1,9999999,4300,0,0,14/08/2009,17/02/2021
225,014,030012850       ,1,99999999,5332,0,0,23/12/2008,17/02/2021
225,014,030013928       ,1,99999999,3189,0,0,15/08/2009,17/02/2021
225,014,210012873       ,1,99999999,5633,0,0,01/01/2009,17/02/2021
225,014,330212879       ,1,99999999,28662,0,0,19/12/2008,26/05/2010
225,014,200012303       ,1,99999999,6351,0,0,01/01/2009,17/05/2010
225,014,11002029        ,1,99999999,4255,0,0,01/01/2009,17/05/2010
225,014,010010552       ,1,99999999,1445,0,0,01/01/2009,24/05/2010
225,014,050013937       ,1,99999999,6087,0,0,19/08/2009,17/02/2021
225,014,050013934       ,1,99999999,5025,0,0,19/08/2009,17/02/2021
225,014,050013935       ,1,99999999,2485,0,0,19/08/2009,17/02/2021
225,014,050013936       ,1,99999999,5025,0,0,19/08/2009,17/02/2021
225,014,010013931       ,1,99999999,2125,0,0,19/08/2009,17/02/2021
225,014,010013930       ,1,99999999,1720,0,0,19/08/2009,17/02/2021
225,014,020013933       ,1,99999999,3072,0,0,19/08/2009,30/03/2010
225,014,020013938       ,1,99999999,1866,0,0,19/08/2009,17/02/2021
225,014,020013757       ,1,99999999,3131,0,0,19/08/2009,01/06/2010
225,014,030013734       ,1,99999999,2664,0,0,19/08/2009,17/02/2021
225,014,300213734       ,1,99999999,4781,0,0,19/08/2009,17/02/2021
225,014,030013921       ,1,99999999,2851,0,0,19/08/2009,17/02/2021
225,014,020013932       ,1,99999999,2037,0,0,19/08/2009,17/02/2021
225,014,010113932       ,1,99999999,231,0,0,19/08/2009,17/02/2021
225,014,010213932       ,1,99999999,212,0,0,19/08/2009,17/02/2021
225,014,010012186       ,1,99999999,4909,0,0,03/01/2009,26/05/2010
225,014,010012260       ,1,99999999,3605,0,0,03/01/2009,26/05/2010
225,017,020013933       ,1,99999999,3072,0,0,19/08/2009,29/10/2010
225,014,03009100        ,1,99999999,5403,0,0,26/12/2008,23/05/2010
225,014,050113937       ,1,99999999.9999,2665,0,0,20/08/2009,17/02/2021
225,014,020013939       ,1,99999999,7002,0,0,20/08/2009,17/02/2021
225,014,020013940       ,1,99999999,5489,0,0,20/08/2009,17/02/2021
225,014,010012187       ,1,99999999,4465,0,0,03/01/2009,28/09/2010
225,014,020014029       ,1,99999999,5226,0,0,06/10/2009,12/04/2011
225,014,050114029       ,1,99999999,2543,0,0,06/10/2009,07/10/2009
225,014,030014027       ,1,99999999,2659,0,0,06/10/2009,09/05/2010
225,014,071021          ,1,99999999,1133.6,0,0,06/10/2009,25/10/2009
225,014,060314028       ,1,99999999,3290,0,0,06/10/2009,17/02/2021
225,014,320114028       ,1,99999999,7262,0,0,06/10/2009,17/02/2021
225,014,140214028       ,1,99999999,4218,0,0,06/10/2009,17/02/2021
225,014,220014028       ,1,99999999,30114,0,0,06/10/2009,17/02/2021
225,014,210014026       ,1,99999999,7469,0,0,06/10/2009,17/02/2021
225,014,030010426       ,1,99999999,380,0,0,01/01/2009,17/02/2021
225,014,030014031       ,1,99999999,3875,0,0,07/10/2009,17/02/2021
225,014,050014030       ,1,99999999,5175,0,0,07/10/2009,17/02/2021
225,014,02009423        ,1,99999999,7694,0,0,04/01/2009,13/05/2010
225,014,050012621       ,1,99999999,4933,0,0,08/10/2009,16/08/2011
225,014,01004120        ,1,99999999,1205,0,0,01/01/2009,17/05/2010
225,014,220014033       ,1,99999999,5956,0,0,08/10/2009,20/05/2010
225,014,250013393       ,1,99999999,10438,0,0,08/10/2009,18/05/2010
225,014,03008674        ,1,99999999,15389,0,0,26/12/2008,23/05/2010
225,014,310012493       ,1,99999999,14072,0,0,01/01/2009,17/05/2010
225,014,22009347        ,1,99999999,4713,0,0,08/10/2009,17/02/2021
225,014,05009950        ,1,99999999,2958,0,0,29/12/2008,17/02/2021
225,014,020014032       ,1,99999999,5270,0,0,09/10/2009,12/04/2011
225,014,050114032       ,1,99999999,1350,0,0,09/10/2009,12/04/2011
225,014,210014034       ,1,99999999,1742,0,0,09/10/2009,17/02/2021
225,014,030114034       ,1,99999999,2132,0,0,09/10/2009,17/02/2021
225,014,030011380       ,1,99999999,20746,0,0,04/01/2009,13/05/2010
225,014,20006059        ,1,99999999,62073,0,0,01/01/2009,17/05/2010
225,014,020010238       ,1,99999999,543,0,0,09/01/2009,17/02/2021
225,014,130012793       ,1,99999999,13429,0,0,10/10/2009,01/06/2010
225,014,040014023       ,1,99999999,4081,0,0,10/10/2009,09/02/2011
225,014,060014035       ,1,99999999,9185,0,0,10/10/2009,03/06/2010
225,014,050012660       ,1,99999999,10835,0,0,13/02/2009,16/10/2009
225,014,020014036       ,1,99999999,2427,0,0,12/10/2009,23/05/2010
225,014,220013204       ,1,99999999,1631,0,0,01/01/2009,17/02/2021
225,014,05008525        ,1,99999999,831,0,0,13/01/2009,13/05/2010
225,014,071021C         ,1,99999999,1168.8,0,0,12/10/2009,17/01/2010
225,014,071021F         ,1,99999999,1692,0,0,12/10/2009,17/02/2010
225,014,071021B         ,1,99999999,1066,0,0,12/10/2009,27/10/2009
225,014,040010473       ,1,99999999,4957,0,0,13/02/2009,17/02/2021
225,014,030014041       ,1,9999999,5873,0,0,14/10/2009,15/10/2009
225,014,220014038       ,1,9999999,5718,0,0,14/10/2009,17/02/2021
225,014,220014039       ,1,9999999,7836,0,0,14/10/2009,17/02/2021
225,014,180013297       ,1,99999999,35790,0,0,02/01/2009,17/02/2021
225,014,210012649       ,1,99999999,2591,0,0,01/01/2009,18/05/2010
225,014,020011319       ,1,99999999,1978,0,0,09/10/2009,17/02/2021
225,014,020011324       ,1,99999999,1735,0,0,09/10/2009,10/11/2010
225,014,050013482       ,1,99999999,2544,0,0,08/10/2009,17/02/2021
225,014,050013972       ,1,99999999,2544,0,0,08/10/2009,17/02/2021
225,014,050113480       ,1,99999999,2544,0,0,08/10/2009,17/02/2021
225,014,050113481       ,1,99999999,2544,0,0,08/10/2009,17/02/2021
225,014,050113492       ,1,99999999,2544,0,0,08/10/2009,16/11/2011
225,014,050113505       ,1,99999999,2544,0,0,08/10/2009,17/02/2021
225,014,220014006       ,1,99999999,5110,0,0,23/09/2009,17/02/2021
225,014,010114006       ,1,99999999,515,0,0,23/09/2009,17/02/2021
225,014,120012737       ,1,99999999,9563,0,0,23/09/2009,18/05/2010
225,014,010013995       ,1,99999999,2539,0,0,23/09/2009,16/08/2011
225,014,070014007       ,1,99999999,10274,0,0,23/09/2009,31/05/2010
225,014,020014005       ,1,99999999,1630,0,0,23/09/2009,24/09/2009
225,014,220014009       ,1,99999999,7183,0,0,23/09/2009,20/05/2010
225,014,220014010       ,1,99999999,9068,0,0,23/09/2009,20/05/2010
225,014,220014008       ,1,99999999,4142,0,0,23/09/2009,23/09/2009
225,014,220014008       ,1,99999999,5718,0,0,24/09/2009,20/05/2010
225,014,230010892       ,1,99999999,10144.39,0,0,17/12/2008,17/02/2021
225,014,030010909       ,1,99999999,6871.93,0,0,17/12/2008,17/02/2021
225,014,030010908       ,1,99999999,7401,0,0,17/12/2008,17/02/2021
225,014,230010890       ,1,99999999,11867.57,0,0,17/12/2008,17/02/2021
225,014,120012780       ,1,99999999,8491,0,0,24/09/2009,18/05/2010
225,014,010010452       ,1,99999999,3443,0,0,01/01/2009,17/05/2010
225,014,040010457       ,1,99999999,8289,0,0,03/01/2009,09/11/2010
225,014,03008367        ,1,99999999,6478,0,0,03/01/2009,17/02/2021
225,014,06009405        ,1,99999999,11248,0,0,03/01/2009,17/02/2021
225,014,060011946       ,1,99999999,10065,0,0,02/01/2009,18/10/2011
225,014,050014013       ,1,99999999,8458,0,0,26/09/2009,17/02/2021
225,014,050014011       ,1,99999999,12606,0,0,26/09/2009,17/02/2021
225,014,050014012       ,1,99999999,10877,0,0,26/09/2009,17/02/2021
225,014,010014000       ,1,99999999,7853,0,0,26/09/2009,04/01/2011
225,014,010014001       ,1,99999999,4258,0,0,26/09/2009,11/02/2011
225,014,010014002       ,1,99999999,4813,0,0,26/09/2009,17/02/2021
225,014,030010089       ,1,99999999,371,0,0,07/01/2009,17/02/2021
225,014,030010088       ,1,99999999,437,0,0,07/01/2009,17/02/2021
225,017,05007165        ,1,99999999,6265,0,0,29/09/2009,26/08/2010
225,014,070014016       ,1,99999999,18944,0,0,29/09/2009,07/09/2011
225,014,070014017       ,1,99999999,19347,0,0,29/09/2009,31/05/2010
225,014,070014015       ,1,99999999,19347,0,0,29/09/2009,17/02/2021
225,014,020014018       ,1,99999999,8201,0,0,30/09/2009,17/02/2021
225,014,020014005       ,1,99999999,1920,0,0,30/09/2009,31/05/2010
225,014,020014019       ,1,99999999,3035,0,0,01/10/2009,17/02/2021
225,014,020014020       ,1,99999999,3393,0,0,01/10/2009,17/02/2021
225,014,020011196       ,1,99999999,2662,0,0,08/01/2009,17/02/2021
225,014,020011197       ,1,99999999,3315,0,0,08/01/2009,17/02/2021
225,014,010011959       ,1,99999999,3638,0,0,03/01/2009,17/02/2021
225,014,010012108       ,1,99999999,4909,0,0,03/01/2009,26/05/2010
225,014,050012802       ,1,99999999,3170,0,0,29/09/2009,04/11/2010
225,014,030014014       ,1,99999999,3203,0,0,02/10/2009,17/02/2021
225,014,030014022       ,1,99999999,4682,0,0,02/10/2009,09/01/2012
225,014,020014021       ,1,99999999,5226,0,0,05/10/2009,12/04/2011
225,014,050114021       ,1,99999999,2543,0,0,05/10/2009,07/10/2009
225,014,020014025       ,1,99999999,1467,0,0,05/10/2009,23/05/2010
225,014,020014024       ,1,99999999,1467,0,0,05/10/2009,24/05/2010
225,014,020013342       ,1,99999999,1275,0,0,02/01/2009,23/05/2010
225,014,040010278       ,1,99999999,1071,0,0,01/01/2009,17/02/2021
225,014,040110278       ,1,99999999,850,0,0,01/01/2009,17/02/2021
225,014,020010994       ,1,99999999.9999,3272,0,0,01/01/2009,17/02/2021
225,014,050113776       ,1,99999999,2544,0,0,08/10/2009,17/02/2021
225,014,24C610          ,1,99999999,1229,0,0,03/11/2009,17/02/2021
225,014,07610           ,1,99999999,2385.6,0,0,03/11/2009,17/02/2021
225,014,090014062       ,1,99999999,6929,0,0,03/11/2009,17/02/2021
225,014,050014060       ,1,99999999,9918,0,0,03/11/2009,24/05/2010
225,014,210013275       ,1,9999999,9326,0,0,04/11/2009,09/09/2010
225,014,010012189       ,1,99999999,4151,0,0,03/01/2009,02/12/2010
225,014,030014056       ,1,9999999,6893,0,0,04/11/2009,27/05/2010
225,014,030014064       ,1,9999999,2808,0,0,04/11/2009,22/11/2010
225,014,040014068       ,1,9999999,10395,0,0,04/11/2009,17/02/2021
225,014,090014069       ,1,9999999,6929,0,0,04/11/2009,17/02/2021
225,014,020014075       ,1,99999999,3673,0,0,05/11/2009,17/02/2021
225,014,020014074       ,1,99999999,2767,0,0,05/11/2009,17/02/2021
225,014,110014073       ,1,99999999,2506,0,0,05/11/2009,16/03/2011
225,014,110014071       ,1,99999999,2798,0,0,05/11/2009,13/12/2010
225,014,110014072       ,1,99999999,2432,0,0,05/11/2009,29/09/2010
225,014,030014067       ,1,99999999,4292,0,0,05/11/2009,09/05/2010
225,014,020014070       ,1,99999999,3087,0,0,05/11/2009,09/05/2010
225,014,030013540       ,1,99999999,4452,0,0,05/11/2009,09/05/2010
225,014,030014066       ,1,99999999,1600,0,0,05/11/2009,24/05/2010
225,014,020014063       ,1,99999999,7500,0,0,05/11/2009,17/05/2010
225,014,030014065       ,1,99999999,3250,0,0,05/11/2009,24/05/2010
225,014,010314065       ,1,99999999,2100,0,0,05/11/2009,24/05/2010
225,014,02009003        ,1,99999999,3956,0,0,01/01/2009,08/07/2010
225,014,11000285        ,1,99999999,8488,0,0,01/01/2009,17/05/2010
225,014,040011534       ,1,99999999,7351,0,0,13/02/2009,17/02/2021
225,014,020012671       ,1,99999999,13325,0,0,19/12/2008,13/02/2013
225,014,220013043       ,1,99999999,7415,0,0,01/01/2009,17/05/2010
225,017,020014075       ,1,99999999,3673,0,0,07/11/2009,01/09/2010
225,014,060014082       ,1,99999999,6685,0,0,09/11/2009,03/06/2010
225,014,060014081       ,1,99999999,10234,0,0,09/11/2009,17/02/2021
225,014,060014080       ,1,99999999,5656,0,0,09/11/2009,17/02/2021
225,014,040012284       ,1,99999999,2972,0,0,13/02/2009,17/02/2021
225,014,040010644       ,1,99999999,4901,0,0,03/01/2009,17/02/2021
225,014,030014084       ,1,99999999,2004,0,0,10/11/2009,31/05/2010
225,014,020014083       ,1,99999999,4738,0,0,10/11/2009,17/02/2021
225,014,010012297       ,1,99999999,2513,0,0,03/01/2009,18/05/2010
225,014,010013443       ,1,99999999,3480,0,0,03/01/2009,18/05/2010
225,014,270012811       ,1,99999999,11485,0,0,02/09/2009,18/05/2010
225,014,020014086       ,1,99999999,1467,0,0,11/11/2009,17/02/2021
225,014,020014077       ,1,99999999,1835,0,0,11/11/2009,31/05/2010
225,014,01006699        ,1,99999999,1111,0,0,29/07/2009,13/05/2010
225,014,210014089       ,1,99999999.9999,10084,0,0,12/11/2009,04/05/2012
225,014,03008710        ,1,99999999,20629,0,0,12/11/2009,19/01/2012
225,014,020013209       ,1,99999999,2352,0,0,13/11/2009,01/06/2010
225,014,020012101       ,1,99999999,7783,0,0,02/01/2009,24/01/2011
225,017,04000461        ,1,99999999,9059,0,0,01/03/2009,15/10/2010
225,014,07692           ,1,99999999,704.8,0,0,13/11/2009,17/02/2021
225,014,24P692          ,1,99999999,1894.6,0,0,13/11/2009,17/02/2021
225,014,050013069       ,1,99999999,8887,0,0,08/01/2009,17/02/2021
225,014,020014090       ,1,9999999,1467,0,0,14/11/2009,17/02/2021
225,014,030014088       ,1,9999999,11193,0,0,14/11/2009,01/04/2013
225,014,030014087       ,1,9999999,9788,0,0,14/11/2009,17/02/2021
225,014,050114021       ,1,99999999,2544,0,0,08/10/2009,12/04/2011
225,014,050114029       ,1,99999999,2544,0,0,08/10/2009,12/04/2011
225,014,050011660       ,1,99999999,7820,0,0,08/01/2009,29/11/2010
225,014,050013038       ,1,99999999,6566,0,0,08/01/2009,19/05/2010
225,014,030013834       ,1,99999999,1679,0,0,17/06/2009,17/02/2021
225,014,060014040       ,1,99999999,45183,0,0,15/10/2009,20/09/2010
225,014,030014042       ,1,99999999,6807,0,0,15/10/2009,23/05/2010
225,014,030014041       ,1,9999999,5873,0,0,15/10/2009,07/01/2010
225,014,050014061       ,1,99999999,8855,0,0,03/11/2009,17/02/2021
225,014,030013276       ,1,99999999,6718,0,0,04/01/2009,18/05/2010
225,014,070014043       ,1,99999999,18944,0,0,15/10/2009,17/02/2021
225,014,030014045       ,1,99999999,1672,0,0,15/10/2009,17/02/2021
225,014,050014044       ,1,99999999,1229,0,0,15/10/2009,17/02/2021
225,014,03007009        ,1,9999999,4825,0,0,29/07/2009,13/05/2010
225,014,05006698        ,1,99999999,2757,0,0,29/07/2009,28/02/2011
225,014,04009303        ,1,99999999,9817,0,0,09/01/2009,09/09/2013
225,014,050012660       ,1,99999999,10835,0,0,17/10/2009,01/06/2011
225,014,220010140       ,1,99999999,3147,0,0,17/10/2009,22/10/2010
225,014,020014037       ,1,99999999,6986,0,0,17/10/2009,05/12/2011
225,014,010313956       ,1,99999999,1344,0,0,19/10/2009,25/10/2011
225,014,210014019       ,1,99999999,3035,0,0,20/10/2009,05/09/2010
225,014,040014046       ,1,99999999,4353,0,0,20/10/2009,17/02/2021
225,014,040014047       ,1,99999999,7583,0,0,20/10/2009,17/02/2021
225,014,03009793        ,1,99999999,6655,0,0,09/01/2009,19/05/2010
225,014,140010389       ,1,99999999,23075,0,0,02/01/2009,14/02/2012
225,014,05008986        ,1,99999999,4368,0,0,07/01/2009,18/05/2010
225,014,110013139       ,1,99999999,2750,0,0,02/01/2009,27/05/2010
225,014,240013428       ,1,99999999,25538,0,0,20/11/2008,17/02/2021
225,014,030014053       ,1,99999999,3044,0,0,24/10/2009,17/02/2021
225,014,030014052       ,1,99999999,6708,0,0,24/10/2009,17/02/2021
225,014,020014051       ,1,99999999,3309,0,0,24/10/2009,01/06/2010
225,017,020012476       ,1,99999999,1601.64,0,0,01/01/2009,14/06/2011
225,014,020012411       ,1,99999999,926,0,0,26/10/2009,01/06/2010
225,014,071021          ,1,99999999,1110.4,0,0,26/10/2009,13/01/2010
225,014,020014056       ,1,99999999,6893,0,0,27/10/2009,17/02/2021
225,014,020014054       ,1,99999999,23973,0,0,27/10/2009,17/10/2010
225,014,220014055       ,1,99999999,7049,0,0,27/10/2009,07/08/2011
225,014,020114055       ,1,99999999,704,0,0,27/10/2009,07/08/2011
225,014,220014057       ,1,99999999,7200,0,0,27/10/2009,20/05/2010
225,014,010114057       ,1,99999999,585,0,0,27/10/2009,20/05/2010
225,014,030013648       ,1,99999999.9999,4783,0,0,13/11/2009,27/05/2010
225,014,050014048       ,1,99999999,17206,0,0,27/10/2009,17/02/2021
225,014,050013913       ,1,99999999,19002,0,0,27/10/2009,17/02/2021
225,014,071021B         ,1,99999999,1114.56,0,0,28/10/2009,22/12/2009
225,014,010014058       ,1,99999999,12065,0,0,28/10/2009,17/02/2021
225,014,110010739       ,1,99999999,492,0,0,26/12/2008,17/02/2021
225,014,030013648       ,1,99999999.9999,4783,0,0,16/07/2009,12/11/2009
225,014,030013540       ,1,99999999,4452,0,0,22/10/2009,04/11/2009
225,014,220014059       ,1,99999999,12595,0,0,29/10/2009,17/02/2021
225,014,020014049       ,1,99999999,3038,0,0,29/10/2009,09/05/2010
225,014,020014050       ,1,99999999,2893,0,0,29/10/2009,09/05/2010
225,014,050113069       ,1,99999999,989,0,0,08/01/2009,17/02/2021
225,014,110114104       ,1,99999999,942,0,0,02/12/2009,17/02/2021
225,014,160014103       ,1,99999999,9668,0,0,02/12/2009,27/05/2010
225,014,210014106       ,1,99999999,2449,0,0,02/12/2009,04/09/2013
225,014,050014105       ,1,99999999,10990,0,0,02/12/2009,17/02/2021
225,014,050114105       ,1,99999999,1764,0,0,02/12/2009,17/02/2021
225,014,020013958       ,1,99999999,5033,0,0,04/09/2009,17/12/2009
225,014,02005255        ,1,99999999,4509,0,0,26/12/2008,29/07/2010
225,014,02007439        ,1,99999999,5564,0,0,12/12/2008,17/02/2021
225,014,010012148       ,1,99999999,4640,0,0,03/01/2009,26/05/2010
225,014,03008602        ,1,99999999,26244,0,0,07/12/2009,23/05/2010
225,014,020014110       ,1,99999999,763,0,0,07/12/2009,24/05/2010
225,014,030014111       ,1,99999999,6177,0,0,07/12/2009,17/02/2021
225,014,250011451       ,1,99999999,6781,0,0,09/01/2009,19/05/2010
225,014,050014120       ,1,99999999,8625,0,0,09/12/2009,17/02/2021
225,014,11000557        ,1,99999999,8984,0,0,01/01/2009,06/06/2011
225,014,010014107       ,1,99999999,2858,0,0,09/12/2009,17/02/2021
225,014,010014109       ,1,99999999,4054,0,0,09/12/2009,17/02/2021
225,014,010014108       ,1,99999999,3537,0,0,09/12/2009,17/02/2021
225,014,020014117       ,1,99999999,2427,0,0,09/12/2009,17/02/2021
225,014,230014119       ,1,99999999,10105,0,0,09/12/2009,03/01/2010
225,014,040013236       ,1,99999999,1866.08,0,0,02/01/2009,19/05/2010
225,014,210013124       ,1,99999999,5267,0,0,01/01/2009,17/05/2010
225,014,320010950       ,1,99999999,8777,0,0,03/01/2009,17/02/2021
225,014,320010007       ,1,99999999,10277,0,0,03/01/2009,17/05/2010
225,014,220014123       ,1,99999999,9989,0,0,14/12/2009,21/05/2010
225,014,220014122       ,1,99999999,8163,0,0,14/12/2009,17/02/2021
225,014,020014121       ,1,99999999,3592,0,0,14/12/2009,13/10/2010
225,014,030014141       ,1,99999999,4343,0,0,04/01/2010,31/05/2010
225,014,230014119       ,1,99999999,10521,0,0,04/01/2010,27/05/2010
225,014,07241A          ,1,99999999,5025.6,0,0,14/12/2009,18/08/2011
225,014,320014124       ,1,99999999,5300,0,0,15/12/2009,27/05/2010
225,014,020014130       ,1,99999999,1141,0,0,15/12/2009,23/05/2010
225,014,020014126       ,1,99999999,2069,0,0,15/12/2009,17/02/2021
225,014,020014125       ,1,99999999,1836,0,0,15/12/2009,17/02/2021
225,014,020014127       ,1,99999999,2004,0,0,15/12/2009,17/02/2021
225,014,020014128       ,1,99999999,1964,0,0,15/12/2009,23/05/2010
225,014,04009261        ,1,99999999,6688,0,0,27/11/2009,17/02/2021
225,014,040010061       ,1,99999999,3497,0,0,01/01/2009,26/05/2010
225,014,020014131       ,1,99999999,9393,0,0,17/12/2009,24/05/2010
225,014,020013958       ,1,99999999,5263,0,0,18/12/2009,12/01/2010
225,014,07680           ,1,99999999,2050,0,0,18/12/2009,17/01/2010
225,014,060014129       ,1,99999999,5649,0,0,18/12/2009,13/05/2010
225,014,020014133       ,1,99999999,2864,0,0,18/12/2009,31/05/2010
225,014,010014135       ,1,99999999,1293,0,0,18/12/2009,17/02/2021
225,014,010014134       ,1,99999999,1725,0,0,18/12/2009,17/02/2021
225,014,020014137       ,1,99999999,2232,0,0,22/12/2009,02/07/2010
225,014,020014138       ,1,99999999,1837,0,0,22/12/2009,25/06/2010
225,014,110010649       ,1,99999999,2975,0,0,22/12/2009,07/01/2011
225,014,071021B         ,1,99999999,1114.56,0,0,23/12/2009,13/01/2010
225,014,030013090       ,1,99999999,3315,0,0,29/12/2009,18/05/2010
225,014,020013125       ,1,99999999,2750,0,0,29/12/2009,18/03/2015
225,014,01009519        ,1,99999999,2085,0,0,05/01/2010,03/01/2011
225,014,02003496        ,1,99999999,6494,0,0,17/12/2008,24/09/2013
225,014,11000757        ,1,99999999,8297,0,0,01/01/2009,17/05/2010
225,014,010113134       ,1,99999999,470,0,0,19/11/2009,08/09/2010
225,014,010213134       ,1,99999999,234,0,0,19/11/2009,08/09/2010
225,014,010014076       ,1,99999999,1137,0,0,19/11/2009,17/02/2021
225,014,020013398       ,1,99999999,8760,0,0,21/04/2009,17/02/2021
225,014,03008559        ,1,99999999,4357,0,0,19/11/2009,15/04/2010
225,014,030013134       ,1,99999999,5377,0,0,02/01/2009,08/09/2010
225,014,010113134       ,1,99999999,470,0,0,18/11/2009,18/11/2009
225,014,010213134       ,1,99999999,234,0,0,18/11/2009,18/11/2009
225,014,020012425       ,1,99999999,6420,0,0,13/02/2009,01/06/2010
225,014,020011556       ,1,99999999,5147,0,0,08/01/2009,17/02/2021
225,014,040010117       ,1,99999999,6838,0,0,13/02/2009,01/06/2010
225,014,140010345       ,1,99999999,35063,0,0,02/01/2009,10/04/2011
225,014,050014091       ,1,99999999,6823,0,0,23/11/2009,17/02/2021
225,014,060014092       ,1,99999999,7719,0,0,23/11/2009,27/05/2010
225,014,020014095       ,1,99999999,2079,0,0,24/11/2009,01/06/2010
225,014,020014094       ,1,99999999,4019,0,0,24/11/2009,01/06/2010
225,014,040014093       ,1,99999999,6827,0,0,24/11/2009,26/05/2010
225,014,160014079       ,1,99999999,19763,0,0,25/11/2009,17/02/2021
225,014,160014078       ,1,99999999,19763,0,0,25/11/2009,31/05/2010
225,014,130014097       ,1,99999999,28415,0,0,25/11/2009,17/02/2021
225,014,130214097       ,1,99999999,7293,0,0,25/11/2009,17/02/2021
225,014,130114097       ,1,99999999,4490,0,0,25/11/2009,17/02/2021
225,014,130014098       ,1,99999999,30228,0,0,25/11/2009,23/05/2010
225,014,130114098       ,1,99999999,7770,0,0,25/11/2009,23/05/2010
225,014,130214098       ,1,99999999,13823,0,0,25/11/2009,23/05/2010
225,014,130314098       ,1,99999999,3205,0,0,25/11/2009,17/02/2021
225,014,130414098       ,1,99999999,3906,0,0,25/11/2009,17/02/2021
225,014,130514098       ,1,99999999,3913,0,0,25/11/2009,17/02/2021
225,014,130014096       ,1,99999999,7293,0,0,25/11/2009,17/02/2021
225,014,130114096       ,1,99999999,4490,0,0,25/11/2009,17/02/2021
225,014,130014099       ,1,99999999,16513,0,0,25/11/2009,23/05/2010
225,014,130114099       ,1,99999999,1673,0,0,25/11/2009,23/05/2010
225,014,130214099       ,1,99999999,2697,0,0,25/11/2009,26/07/2010
225,014,130314099       ,1,99999999,3419,0,0,25/11/2009,23/05/2010
225,014,130414099       ,1,99999999,4541,0,0,25/11/2009,23/05/2010
225,014,130514099       ,1,99999999,2108,0,0,25/11/2009,26/07/2010
