Compania,Orden,Posicion,Entrega,TipoTrans,NumFac,Articulo,FchFac,Cliente
225,700985,10,4,FAT,171407,KS320020574     ,12/10/2020,810
225,183396,10,3,FAT,171409,19008449        ,12/10/2020,199
225,183396,20,2,FAT,171409,19018449        ,12/10/2020,199
225,700985,10,5,FAT,171408,KS320020574     ,12/10/2020,810
225,183384,10,1,FAT,171411,KD480020981     ,12/10/2020,988
225,183544,10,1,FAT,171412,BD420019464     ,12/10/2020,115059
225,184068,10,0,FAT,171420,KS320020662     ,12/10/2020,44
225,183872,10,4,FAT,171422,KS360020588     ,12/10/2020,44
225,183872,40,7,FAT,171749,KS360020592     ,21/10/2020,44
225,183872,70,2,FAT,171672,KS360020617     ,19/10/2020,44
225,183872,120,1,FAT,171419,KS320020595     ,12/10/2020,44
225,183599,20,1,FAT,171417,KS400020779     ,12/10/2020,44
225,183872,10,5,FAT,171800,KS360020588     ,22/10/2020,44
225,183872,60,2,FAT,171943,KS360020615     ,26/10/2020,44
225,58232,10,1,FAT,171424,01040005        ,12/10/2020,874
225,183090,10,1,FAT,171425,010018484       ,12/10/2020,138
225,183779,40,1,FAT,171427,KS320020483     ,12/10/2020,44
225,58232,10,2,FAT,171428,01040005        ,12/10/2020,874
225,183880,10,1,FAT,171431,KS320019887     ,12/10/2020,871
225,183475,10,26,FAT,171430,030019843       ,12/10/2020,871
225,500829,10,0,FAT,171439,BS320016259     ,13/10/2020,3020
225,500829,20,0,FAT,171439,BS400017903     ,13/10/2020,3020
225,500829,30,0,FAT,171439,KS400020552     ,13/10/2020,3020
225,500829,40,0,FAT,171439,KS290018461     ,13/10/2020,3020
225,500829,50,0,FAT,171439,KS260118461     ,13/10/2020,3020
225,183872,120,2,FAT,171442,KS320020595     ,13/10/2020,44
225,183704,20,1,FAT,171440,03006171        ,13/10/2020,44
225,181930,10,1,FAT,171448,KD480020240     ,13/10/2020,6047
225,700989,10,3,FAT,171457,KS260019233     ,13/10/2020,115053
225,184071,10,0,FAT,172339,KD420020911     ,05/11/2020,606
225,184072,10,0,FAT,172340,KS260020079     ,05/11/2020,606
225,184073,10,0,FAT,171973,KS290019288     ,27/10/2020,13002
225,184074,10,0,FAT,172040,KD420018928     ,28/10/2020,207
225,500830,10,0,FAT,171470,BS320017905     ,13/10/2020,3020
225,58236,10,0,FAT,171476,BS990020235     ,13/10/2020,6047
225,183686,10,1,FAT,171899,KS400020778     ,24/10/2020,44
225,58232,10,3,FAT,171469,01040005        ,13/10/2020,874
225,183873,40,3,FAT,171472,KS360020591     ,13/10/2020,2012
225,183873,50,4,FAT,171472,KS360020589     ,13/10/2020,2012
225,183873,70,4,FAT,171472,KS320020594     ,13/10/2020,2012
225,183873,80,1,FAT,171629,KS320020595     ,17/10/2020,2012
225,183224,20,2,FAT,171478,KS320017949     ,13/10/2020,902
225,183060,30,3,FAT,171477,KS400017948     ,13/10/2020,902
225,183669,30,1,FAT,171479,BS360017477     ,13/10/2020,44
225,183475,10,27,FAT,171480,030019843       ,13/10/2020,871
225,183475,10,28,FAT,171482,030019843       ,13/10/2020,871
225,183475,10,29,FAT,171483,030019843       ,13/10/2020,871
225,183475,10,30,FAT,171484,030019843       ,13/10/2020,871
225,183893,10,3,FAT,171489,KS320019907     ,13/10/2020,871
225,183677,10,4,FAT,171485,KS320019907     ,13/10/2020,871
225,183751,10,6,FAT,171486,KS320019887     ,13/10/2020,871
225,183891,10,2,FAT,171488,KS320019887     ,13/10/2020,871
225,183882,10,1,FAT,171487,KS320015938     ,13/10/2020,871
225,183893,10,4,FAT,171491,KS320019907     ,13/10/2020,871
225,183669,30,2,FAT,171492,BS360017477     ,14/10/2020,44
225,302044,10,6,FAT,171497,03008786        ,14/10/2020,524
225,500831,10,0,FAT,171543,KS400019848     ,15/10/2020,3020
225,500831,20,0,FAT,171543,KS400018783     ,15/10/2020,3020
225,58235,10,0,FAT,172387,KS320019831     ,06/11/2020,871
225,302043,10,6,FAT,171496,04008609        ,14/10/2020,524
225,500831,40,0,FAT,171543,BS400017906     ,15/10/2020,3020
225,500831,50,0,FAT,171543,BS290015210     ,15/10/2020,3020
225,700996,10,0,FAT,171513,KS260015158     ,14/10/2020,818
225,700996,20,0,FAT,171513,KS260015155     ,14/10/2020,818
225,700996,30,0,FAT,171513,KS260015414     ,14/10/2020,818
225,700996,40,0,FAT,171513,KS260015415     ,14/10/2020,818
225,700997,10,0,FAT,171626,KS260015158     ,17/10/2020,818
225,700997,20,0,FAT,171626,KS260015155     ,17/10/2020,818
225,183669,30,3,FAT,171500,BS360017477     ,14/10/2020,44
225,184076,10,0,FAT,171502,040010551       ,14/10/2020,44
225,184076,20,0,FAT,171502,040110551       ,14/10/2020,44
225,184076,30,0,FAT,171502,030210551       ,14/10/2020,44
225,184076,10,1,FAT,171505,040010551       ,14/10/2020,44
225,184076,20,1,FAT,171505,040110551       ,14/10/2020,44
225,184076,30,1,FAT,171505,030210551       ,14/10/2020,44
225,184131,10,0,FAT,171727,KS360018420     ,20/10/2020,44
225,184077,10,0,FAT,171882,990015560       ,23/10/2020,871
225,183788,10,1,FAT,171662,010017883       ,19/10/2020,115005
225,183779,10,1,FAT,172380,BS400020195     ,06/11/2020,44
225,700975,20,2,FAT,171783,KS230020578     ,21/10/2020,810
225,184078,10,0,FAT,172104,KS320021044     ,29/10/2020,115144
225,184079,10,0,FAT,172223,BS400020403     ,03/11/2020,474
225,184080,10,0,FAT,172214,010015696       ,03/11/2020,864
225,184081,10,0,FAT,172216,010015474       ,03/11/2020,864
225,184082,10,0,FAT,172707,BS400019637     ,13/11/2020,115059
225,184083,10,0,FAT,172077,KS400015058     ,29/10/2020,792
225,184083,20,0,FAT,172119,KS400014885     ,30/10/2020,792
225,184084,10,0,FAT,172514,KS290019809     ,09/11/2020,1021
225,184085,10,0,FAT,172006,KS400018354     ,27/10/2020,1021
225,184086,10,0,FAT,173003,010017883       ,20/11/2020,115005
225,58232,10,4,FAT,171519,01040005        ,14/10/2020,874
225,183666,10,1,FAT,171522,KS400020859     ,14/10/2020,987
225,183599,20,2,FAT,171523,KS400020779     ,14/10/2020,44
225,183989,10,1,FAT,171665,KS320016084     ,19/10/2020,871
225,183475,10,31,FAT,171525,030019843       ,14/10/2020,871
225,183741,40,1,FAT,171530,KS320020586     ,14/10/2020,44
225,183872,80,1,FAT,171943,KS320020661     ,26/10/2020,44
225,183872,100,5,FAT,171542,KS360020589     ,15/10/2020,44
225,183872,120,3,FAT,171532,KS320020595     ,14/10/2020,44
225,58232,10,5,FAT,171533,01040005        ,14/10/2020,874
225,184010,70,0,FAT,171834,KS320020483     ,22/10/2020,44
225,183829,10,1,FAT,171539,BS360021021     ,15/10/2020,115058
225,184174,10,0,FAT,172702,KS320019035     ,13/11/2020,6047
225,184087,10,0,FAT,171850,KS290016243     ,23/10/2020,871
225,184088,10,0,FAT,171667,KS320019887     ,19/10/2020,871
225,184089,10,0,FAT,171844,KS260016016     ,23/10/2020,871
225,184090,10,0,FAT,171906,030019843       ,24/10/2020,871
225,184091,10,0,FAT,171668,KS320019801     ,19/10/2020,871
225,184092,10,0,FAT,171747,080017228       ,20/10/2020,871
225,184093,10,0,FAT,171964,KS320015783     ,26/10/2020,871
225,184094,10,0,FAT,171815,030016039       ,22/10/2020,871
225,184095,10,0,FAT,171883,240016339       ,23/10/2020,871
225,184096,10,0,FAT,171999,240020425       ,27/10/2020,871
225,184097,10,0,FAT,171965,030016034       ,26/10/2020,871
225,184098,10,0,FAT,171924,KS260015958     ,24/10/2020,871
225,184099,10,0,FAT,172147,KS290016187     ,31/10/2020,871
225,184100,10,0,FAT,171913,060019228       ,24/10/2020,871
225,184101,10,0,FAT,172949,030018773       ,19/11/2020,871
225,184102,10,0,FAT,172148,KS320018208     ,31/10/2020,871
225,184103,10,0,FAT,172015,BS320017346     ,27/10/2020,871
225,183970,10,1,FAT,171725,KD420019615     ,20/10/2020,115041
225,184105,10,0,FAT,171845,KS260017340     ,23/10/2020,871
225,184106,10,0,FAT,171767,KS320016110     ,21/10/2020,871
225,184107,10,0,FAT,172234,KS320020084     ,03/11/2020,871
225,184108,10,0,FAT,171639,KS320019907     ,17/10/2020,871
225,183889,10,1,FAT,171553,KS320016084     ,15/10/2020,871
225,58232,10,6,FAT,171554,01040005        ,15/10/2020,874
225,184109,10,0,FAT,172092,KD610020987     ,29/10/2020,115145
225,184109,20,0,FAT,172185,KD820020988     ,01/11/2020,115145
225,184109,30,0,FAT,171772,KD820020989     ,21/10/2020,115145
225,184109,40,0,FAT,172231,KD820020990     ,03/11/2020,115145
225,184109,50,0,FAT,172231,KS440021022     ,03/11/2020,115145
225,184109,60,0,FAT,172185,KD820020991     ,01/11/2020,115145
225,184110,10,0,FAT,171821,KS320020586     ,22/10/2020,44
225,184110,20,0,FAT,171821,KS400020780     ,22/10/2020,44
225,184110,30,0,FAT,171797,KS400020992     ,22/10/2020,44
225,183820,10,1,FAT,171560,BS400019410     ,15/10/2020,115059
225,183653,90,1,FAT,171567,KD420017157     ,15/10/2020,821
225,183893,10,5,FAT,171576,KS320019907     ,15/10/2020,871
225,183475,10,32,FAT,171574,030019843       ,15/10/2020,871
225,183889,10,2,FAT,171568,KS320016084     ,15/10/2020,871
225,183880,10,2,FAT,171575,KS320019887     ,15/10/2020,871
225,183976,10,1,FAT,171579,KS260018699     ,16/10/2020,954
225,184112,10,0,FAT,172962,KS320017369     ,19/11/2020,138
225,184113,10,0,FAT,172230,KS230020193     ,03/11/2020,1053
225,184114,10,0,FAT,173186,19008449        ,25/11/2020,199
225,184114,20,0,FAT,173186,19018449        ,25/11/2020,199
225,184114,30,0,FAT,172961,09028449        ,19/11/2020,199
225,183976,10,2,FAT,171581,KS260018699     ,16/10/2020,954
225,183889,10,3,FAT,171584,KS320016084     ,16/10/2020,871
225,183060,30,4,FAT,171587,KS400017948     ,16/10/2020,902
225,183224,20,3,FAT,171588,KS320017949     ,16/10/2020,902
225,183872,100,6,FAT,171589,KS360020589     ,16/10/2020,44
225,184076,10,2,FAT,171590,040010551       ,16/10/2020,44
225,184076,20,2,FAT,171590,040110551       ,16/10/2020,44
225,184076,30,2,FAT,171590,030210551       ,16/10/2020,44
225,183872,100,7,FAT,171595,KS360020589     ,16/10/2020,44
225,500832,10,0,FAT,171597,BS320016259     ,16/10/2020,3020
225,58232,10,7,FAT,171596,01040005        ,16/10/2020,874
225,184115,10,0,FAT,171928,KS360020615     ,24/10/2020,2012
225,184115,20,0,FAT,171730,KS360020613     ,20/10/2020,2012
225,184115,30,0,FAT,172173,KS400016994     ,01/11/2020,2012
225,184115,40,0,FAT,171679,KS400016998     ,19/10/2020,2012
225,184115,50,0,FAT,171981,KS400017002     ,27/10/2020,2012
225,184115,70,0,FAT,172043,KS360015945     ,28/10/2020,2012
225,184115,80,0,FAT,172188,KS360020612     ,01/11/2020,2012
225,184115,90,0,FAT,171874,KS360017821     ,23/10/2020,2012
225,184115,100,0,FAT,171776,03004412        ,21/10/2020,2012
225,183936,10,1,FAT,171605,990015560       ,16/10/2020,871
225,183993,10,1,FAT,171610,030019843       ,16/10/2020,871
225,183889,10,4,FAT,171608,KS320016084     ,16/10/2020,871
225,183410,10,3,FAT,171616,KS320020580     ,17/10/2020,115029
225,301768,10,26,FAT,171621,BS550020220     ,17/10/2020,570
225,302032,10,9,FAT,171622,BS610020567     ,17/10/2020,570
225,58232,10,8,FAT,171623,01040005        ,17/10/2020,874
225,700996,10,1,FAT,171625,KS260015158     ,17/10/2020,818
225,183993,10,2,FAT,171627,030019843       ,17/10/2020,871
225,183993,10,3,FAT,171628,030019843       ,17/10/2020,871
225,183873,50,5,FAT,171629,KS360020589     ,17/10/2020,2012
225,700989,10,4,FAT,171634,KS260019233     ,17/10/2020,115053
225,183880,10,3,FAT,171637,KS320019887     ,17/10/2020,871
225,183337,20,1,FAT,171640,KS290020426     ,17/10/2020,115111
225,302041,10,8,FAT,171642,BS510020221     ,18/10/2020,570
225,184009,10,1,FAT,171643,KS290016148     ,18/10/2020,954
225,184062,10,1,FAT,171648,KS400019323     ,18/10/2020,115058
225,183396,20,3,FAT,171647,19018449        ,18/10/2020,199
225,183872,100,8,FAT,171649,KS360020589     ,18/10/2020,44
225,58232,10,9,FAT,171652,01040005        ,19/10/2020,874
225,183996,10,1,FAT,171666,080017228       ,19/10/2020,871
225,184116,10,0,FAT,172866,KS360020309     ,17/11/2020,115020
225,184116,20,0,FAT,172866,110114964       ,17/11/2020,115020
225,184116,30,0,FAT,173156,KS360020306     ,24/11/2020,115020
225,184116,40,0,FAT,173156,020114961       ,24/11/2020,115020
225,184116,50,0,FAT,172918,KS360020311     ,18/11/2020,115020
225,184116,60,0,FAT,172614,KS320020313     ,11/11/2020,115020
225,184116,70,0,FAT,173393,KS360020277     ,30/11/2020,115020
225,184117,10,0,FAT,173385,KS320020669     ,30/11/2020,115142
225,184118,10,0,FAT,172802,KS320020241     ,17/11/2020,115142
225,184146,10,0,FAT,171752,KS230021052     ,21/10/2020,1021
225,184121,10,0,FAT,172729,KS360017826     ,13/11/2020,1018
225,184122,10,0,FAT,172686,KS360117938     ,12/11/2020,907
225,184122,20,0,FAT,172686,KS360016024     ,12/11/2020,907
225,184123,10,0,FAT,172859,KS290021041     ,17/11/2020,262
225,184124,10,0,FAT,172472,KS360020709     ,09/11/2020,576
225,184125,10,0,FAT,171941,010017889       ,26/10/2020,954
225,184126,10,0,FAT,172190,KS440020802     ,01/11/2020,1021
225,184127,10,0,FAT,171805,KS400021046     ,22/10/2020,44
225,184128,10,0,FAT,171806,KS400021045     ,22/10/2020,44
225,184129,10,0,FAT,172258,KS400021047     ,04/11/2020,44
225,184130,10,0,FAT,172672,KS230021008     ,12/11/2020,836
225,183996,10,2,FAT,171669,080017228       ,19/10/2020,871
225,183944,10,1,FAT,171670,KS290017512     ,19/10/2020,3020
225,183872,90,2,FAT,171749,KS320020593     ,21/10/2020,44
225,183872,100,9,FAT,171694,KS360020589     ,20/10/2020,44
225,183872,110,4,FAT,171760,KS320020594     ,21/10/2020,44
225,183872,120,4,FAT,171867,KS320020595     ,23/10/2020,44
225,500833,10,0,FAT,171688,BS400015213     ,19/10/2020,3020
225,500833,20,0,FAT,171688,BS290015210     ,19/10/2020,3020
225,500833,30,0,FAT,171688,KS400020553     ,19/10/2020,3020
225,500833,40,0,FAT,171688,BS290020503     ,19/10/2020,3020
225,700985,10,6,FAT,171674,KS320020574     ,19/10/2020,810
225,183873,20,2,FAT,171676,KS320020593     ,19/10/2020,2012
225,183873,50,6,FAT,171676,KS360020589     ,19/10/2020,2012
225,184042,100,1,FAT,171873,KS360017821     ,23/10/2020,2012
225,184132,10,0,FAT,172007,KS320021051     ,27/10/2020,1021
225,184133,10,0,FAT,172044,060019890       ,28/10/2020,871
225,700988,10,2,FAT,171680,KS360020283     ,19/10/2020,115020
225,700988,20,2,FAT,171680,010217708       ,19/10/2020,115020
225,700988,30,2,FAT,171680,010117708       ,19/10/2020,115020
225,183723,10,1,FAT,171681,KS290019756     ,19/10/2020,115091
225,700998,10,0,FAT,171686,KS260015158     ,19/10/2020,818
225,700998,20,0,FAT,171948,KS260015155     ,26/10/2020,818
225,700998,30,0,FAT,171686,KS260015415     ,19/10/2020,818
225,58237,10,0,FAT,171693,KS400019057     ,20/10/2020,115049
225,700989,10,5,FAT,171684,KS260019233     ,19/10/2020,115053
225,58232,10,10,FAT,171687,01040005        ,19/10/2020,874
225,183788,10,2,FAT,171692,010017883       ,20/10/2020,115005
225,183872,20,5,FAT,171726,KS360020590     ,20/10/2020,44
225,183872,70,3,FAT,171812,KS360020617     ,22/10/2020,44
225,184134,10,0,FAT,171773,KD820020989     ,21/10/2020,115146
225,184135,10,0,FAT,172123,KD480021048     ,30/10/2020,696
225,184136,10,0,FAT,172803,KS320020353     ,17/11/2020,115142
225,184137,10,0,FAT,172341,KS260020013     ,05/11/2020,606
225,184138,10,0,FAT,172724,BS290020129     ,13/11/2020,606
225,184139,10,0,FAT,172256,KS320021050     ,04/11/2020,13002
225,184140,10,0,FAT,172102,KS320018301     ,29/10/2020,570
225,184141,10,0,FAT,172103,KS320019264     ,29/10/2020,570
225,184142,10,0,FAT,172582,03008674        ,10/11/2020,207
225,184142,20,0,FAT,172053,KS290019988     ,28/10/2020,207
225,184143,10,0,FAT,172109,KD480017152     ,30/10/2020,696
225,183770,10,1,FAT,171959,030015393       ,26/10/2020,207
225,183829,10,2,FAT,171697,BS360021021     ,20/10/2020,115058
225,183988,10,1,FAT,171698,KS320019801     ,20/10/2020,871
225,183991,10,1,FAT,171699,KS320019887     ,20/10/2020,871
225,184088,10,1,FAT,171700,KS320019887     ,20/10/2020,871
225,183991,10,2,FAT,171701,KS320019887     ,20/10/2020,871
225,183991,10,3,FAT,171702,KS320019887     ,20/10/2020,871
225,183060,30,5,FAT,171705,KS400017948     ,20/10/2020,902
225,183993,10,4,FAT,171708,030019843       ,20/10/2020,871
225,183573,10,1,FAT,171714,KS230019898     ,20/10/2020,115097
225,183619,20,4,FAT,171717,010019550       ,20/10/2020,115040
225,183665,20,1,FAT,171716,KS400014885     ,20/10/2020,792
225,58232,10,11,FAT,171715,01040005        ,20/10/2020,874
225,184144,10,0,FAT,172105,250018738       ,30/10/2020,954
225,184145,10,0,FAT,172311,BS290020846     ,05/11/2020,954
225,183872,100,10,FAT,171749,KS360020589     ,21/10/2020,44
225,301993,20,0,FAT,171733,03008786        ,20/10/2020,524
225,183873,50,7,FAT,171728,KS360020589     ,20/10/2020,2012
225,183873,70,5,FAT,171728,KS320020594     ,20/10/2020,2012
225,184147,10,0,FAT,172113,BS550019839     ,30/10/2020,954
225,184148,10,0,FAT,173243,BD420019464     ,26/11/2020,115059
225,184149,10,0,FAT,173014,KS320017936     ,20/11/2020,1021
225,184150,10,0,FAT,172124,KS440020748     ,30/10/2020,1021
225,302043,10,7,FAT,171734,04008609        ,20/10/2020,524
225,302050,10,1,FAT,171735,05008607        ,20/10/2020,524
225,183142,10,1,FAT,171732,04008610        ,20/10/2020,524
225,184151,10,0,FAT,172558,KS260021049     ,10/11/2020,834
225,184152,10,0,FAT,172932,BD420019464     ,19/11/2020,115059
225,184153,10,0,FAT,172506,KS320019362     ,09/11/2020,1021
225,184154,10,0,FAT,172507,KS290019541     ,09/11/2020,1021
225,184155,10,0,FAT,172421,BS360021021     ,07/11/2020,115058
225,184155,20,0,FAT,172388,BS360021021     ,06/11/2020,115058
225,183619,20,5,FAT,171741,010019550       ,20/10/2020,115040
225,58239,10,0,FAT,171748,KS290016148     ,21/10/2020,954
225,183993,10,5,FAT,171746,030019843       ,20/10/2020,871
225,183988,10,2,FAT,171745,KS320019801     ,20/10/2020,871
225,183872,20,6,FAT,171760,KS360020590     ,21/10/2020,44
225,183872,30,3,FAT,171876,KS360020591     ,23/10/2020,44
225,183966,10,1,FAT,171750,KS290019809     ,21/10/2020,1021
225,184156,40,0,FAT,172969,030014744       ,19/11/2020,298
225,184156,60,0,FAT,172705,KD510015961     ,13/11/2020,298
225,184157,10,0,FAT,172805,KS290017256     ,17/11/2020,298
225,184158,10,0,FAT,172485,KS320018532     ,09/11/2020,298
225,184159,10,0,FAT,173306,KS320018532     ,27/11/2020,298
225,184160,10,0,FAT,173184,KS290021042     ,25/11/2020,298
225,184160,20,0,FAT,172713,KS290021042     ,13/11/2020,298
225,184161,10,0,FAT,172581,KS320018210     ,10/11/2020,162
225,184161,20,0,FAT,172581,KS320118210     ,10/11/2020,162
225,58232,10,12,FAT,171759,01040005        ,21/10/2020,874
225,183872,40,8,FAT,171777,KS360020592     ,21/10/2020,44
225,183872,90,3,FAT,171916,KS320020593     ,24/10/2020,44
225,183872,100,11,FAT,171833,KS360020589     ,22/10/2020,44
225,184162,10,0,FAT,171966,KS320017093     ,26/10/2020,871
225,181925,10,1,FAT,171768,BS400019411     ,21/10/2020,115059
225,58240,10,0,FAT,171888,KS320020280     ,23/10/2020,138
225,58241,10,0,FAT,172121,19008449        ,30/10/2020,199
225,58241,20,0,FAT,172121,19018449        ,30/10/2020,199
225,183665,20,2,FAT,171771,KS400014885     ,21/10/2020,792
225,183665,30,1,FAT,171771,KS400014885     ,21/10/2020,792
225,183873,20,3,FAT,171774,KS320020593     ,21/10/2020,2012
225,183873,70,6,FAT,171774,KS320020594     ,21/10/2020,2012
225,183872,110,5,FAT,171777,KS320020594     ,21/10/2020,44
225,176266,10,1,FAT,171782,KD420018625     ,21/10/2020,810
225,183538,40,1,FAT,171780,KD420020399     ,21/10/2020,540
225,700989,10,6,FAT,171781,KS260019233     ,21/10/2020,115053
225,183841,10,1,FAT,171787,KS400020238     ,22/10/2020,115058
225,183841,10,2,FAT,171788,KS400020238     ,22/10/2020,115058
225,184170,20,0,FAT,173215,KS290020737     ,25/11/2020,6047
225,184169,10,0,FAT,172171,020012592       ,01/11/2020,558
225,184170,10,0,FAT,173217,KS290020739     ,25/11/2020,6047
225,184171,10,0,FAT,172448,KS230018183     ,08/11/2020,13002
225,184172,10,0,FAT,172186,KD480020240     ,01/11/2020,6047
225,184175,10,0,FAT,173165,KS320019035     ,24/11/2020,6047
225,184176,10,0,FAT,173178,020012231       ,25/11/2020,207
225,184177,10,0,FAT,172232,030019409       ,03/11/2020,954
225,184178,10,0,FAT,172520,KS290017512     ,10/11/2020,3020
225,184179,10,0,FAT,172087,KS290017827     ,29/10/2020,13002
225,184179,20,0,FAT,171951,KS290017841     ,26/10/2020,13002
225,184180,10,0,FAT,172088,KS290018503     ,29/10/2020,13002
225,184180,20,0,FAT,172129,KS290018432     ,30/10/2020,13002
225,184180,30,0,FAT,172476,KS290018501     ,09/11/2020,13002
225,184181,10,0,FAT,172357,BS290019786     ,05/11/2020,13002
225,184181,20,0,FAT,172357,BS290019785     ,05/11/2020,13002
225,184182,10,0,FAT,172420,KS290018502     ,07/11/2020,13002
225,184182,20,0,FAT,172786,KS290019287     ,15/11/2020,13002
225,184191,10,0,FAT,172038,KS260020001     ,28/10/2020,871
225,183816,10,1,FAT,171790,KS360020978     ,22/10/2020,1021
225,184183,10,0,FAT,172235,990015560       ,03/11/2020,871
225,183816,10,2,FAT,171791,KS360020978     ,22/10/2020,1021
225,184185,10,0,FAT,171967,KS320019801     ,26/10/2020,871
225,184186,10,0,FAT,172063,KS320019887     ,28/10/2020,871
225,184187,10,0,FAT,172107,060019228       ,30/10/2020,871
225,184188,10,0,FAT,172435,KS320019879     ,07/11/2020,871
225,184189,10,0,FAT,172036,KS320017347     ,28/10/2020,871
225,184190,10,0,FAT,172037,KS320019525     ,28/10/2020,871
225,184192,10,0,FAT,172039,KS290016032     ,28/10/2020,871
225,184193,10,0,FAT,172064,KS320019196     ,28/10/2020,871
225,184194,10,0,FAT,172099,KS320017470     ,29/10/2020,871
225,184195,10,0,FAT,172149,KS260017638     ,31/10/2020,871
225,184196,10,0,FAT,172157,KS320017194     ,31/10/2020,871
225,184197,10,0,FAT,172589,030015608       ,11/11/2020,871
225,184198,10,0,FAT,172158,KS290017613     ,31/10/2020,871
225,184199,10,0,FAT,172150,080016976       ,31/10/2020,871
225,184200,10,0,FAT,172045,030017206       ,28/10/2020,871
225,184201,10,0,FAT,172100,KS260020046     ,29/10/2020,871
225,184202,10,0,FAT,173327,KS320017618     ,27/11/2020,871
225,184203,10,0,FAT,172760,KS320020937     ,14/11/2020,871
225,184204,10,0,FAT,171907,KS320019887     ,24/10/2020,871
225,184205,10,0,FAT,172734,030016074       ,13/11/2020,871
225,183816,10,3,FAT,171793,KS360020978     ,22/10/2020,1021
225,183246,50,2,FAT,172191,KS440019378     ,03/11/2020,792
225,183246,60,1,FAT,171794,KS440019378     ,22/10/2020,792
225,184110,30,1,FAT,171801,KS400020992     ,22/10/2020,44
225,183743,10,1,FAT,171804,BD480020419     ,22/10/2020,115113
225,183743,20,1,FAT,171804,KS400120419     ,22/10/2020,115113
225,58232,10,13,FAT,171807,01040005        ,22/10/2020,874
225,183350,10,2,FAT,171808,KS360018979     ,22/10/2020,576
225,183338,10,1,FAT,171810,KD420016715     ,22/10/2020,576
225,183567,10,1,FAT,171811,KS360018979     ,22/10/2020,576
225,183872,10,6,FAT,171867,KS360020588     ,23/10/2020,44
225,183872,20,7,FAT,171900,KS360020590     ,24/10/2020,44
225,183872,40,9,FAT,172012,KS360020592     ,27/10/2020,44
225,183872,110,6,FAT,171876,KS320020594     ,23/10/2020,44
225,184206,10,0,FAT,172065,020017526       ,28/10/2020,871
225,184207,10,0,FAT,172153,BS260017345     ,31/10/2020,871
225,184208,10,0,FAT,172046,020018345       ,28/10/2020,871
225,58242,10,0,FAT,173288,KS290020930     ,27/11/2020,6047
225,183956,10,1,FAT,171814,020020522       ,22/10/2020,954
225,58232,10,14,FAT,171818,01040005        ,22/10/2020,874
225,184213,10,0,FAT,172819,KS320020863     ,17/11/2020,115130
225,183779,90,1,FAT,171819,KS320020586     ,22/10/2020,44
225,184214,10,0,FAT,173344,BS440019654     ,28/11/2020,734
225,184214,20,0,FAT,173344,010114419       ,28/11/2020,734
225,184214,30,0,FAT,173344,010214419       ,28/11/2020,734
225,184215,10,0,FAT,171972,KS400018968     ,27/10/2020,44
225,184216,10,0,FAT,173345,BS440019028     ,28/11/2020,734
225,184216,20,0,FAT,173345,010114419       ,28/11/2020,734
225,184216,30,0,FAT,173345,010214419       ,28/11/2020,734
225,184215,50,0,FAT,172082,KS360018420     ,29/10/2020,44
225,184215,60,0,FAT,172075,KS360018422     ,29/10/2020,44
225,184215,70,0,FAT,172075,KS360020528     ,29/10/2020,44
225,184223,10,0,FAT,172820,KS320020865     ,17/11/2020,115130
225,184224,10,0,FAT,172821,KS320020863     ,17/11/2020,115130
225,184225,10,0,FAT,172353,KD420020732     ,05/11/2020,115130
225,184225,20,0,FAT,172570,KD420020732     ,10/11/2020,115130
225,184225,30,0,FAT,172861,KD420020732     ,17/11/2020,115130
225,184225,40,0,FAT,173140,KD420020732     ,24/11/2020,115130
225,184226,10,0,FAT,172354,KS260020731     ,05/11/2020,115130
225,184226,20,0,FAT,172571,KS260020731     ,10/11/2020,115130
225,184226,30,0,FAT,172824,KS260020731     ,17/11/2020,115130
225,184226,40,0,FAT,173141,KS260020731     ,24/11/2020,115130
225,184227,10,0,FAT,172535,KS230021056     ,10/11/2020,115042
225,184227,20,0,FAT,172854,KS230021055     ,17/11/2020,115042
225,184227,30,0,FAT,172854,KS230021053     ,17/11/2020,115042
225,184227,40,0,FAT,172585,KS230021054     ,11/11/2020,115042
225,184228,10,0,FAT,172355,KS260020730     ,05/11/2020,115130
225,184228,20,0,FAT,172572,KS260020730     ,10/11/2020,115130
225,184228,30,0,FAT,172825,KS260020730     ,17/11/2020,115130
225,184228,40,0,FAT,173142,KS260020730     ,24/11/2020,115130
225,182904,90,2,FAT,171824,KS360020616     ,22/10/2020,44
225,184110,10,1,FAT,171825,KS320020586     ,22/10/2020,44
225,183569,10,1,FAT,171827,BD420019464     ,22/10/2020,115059
225,700970,10,6,FAT,171826,11002213        ,22/10/2020,2005
225,182117,10,2,FAT,171829,KD420019930     ,22/10/2020,6047
225,183824,10,2,FAT,171831,KS290020930     ,22/10/2020,6047
225,58239,10,1,FAT,171832,KS290016148     ,22/10/2020,954
225,182777,10,1,FAT,171835,KS440019226     ,22/10/2020,827
225,183956,10,2,FAT,171838,020020522       ,23/10/2020,954
225,183993,10,6,FAT,171843,030019843       ,23/10/2020,871
225,183893,10,6,FAT,171842,KS320019907     ,23/10/2020,871
225,183890,10,1,FAT,171847,060017217       ,23/10/2020,871
225,58232,10,15,FAT,171841,01040005        ,23/10/2020,874
225,183709,40,1,FAT,171840,KS290018637     ,23/10/2020,1032
225,183993,10,7,FAT,171846,030019843       ,23/10/2020,871
